Unnamed: 0,ID,Date,<HIGH>,<LOW>,<OPEN>,<CLOSE>,<VOL>,Adj Close,emv,emv_ema_14,acc_dist,acc_dist_ema21,obv,obv_ema21,pvt,pvt_ema21,atr,bol_bands_middle,bol_bands_upper,bol_bands_lower,google news,Wikki hits,Sector
38958,HDFC,2014-04-03 00:00:00,187.8000030518,179.1000061035,186.0500030518,181.3000030518,2074961,175.7098236084,429.7708016102,-183.3095136003,-1025556.5243711,94267.4018409163,6500979749,6487786373.36631,291026558.795315,290671849.179843,6.905693257,173.1648014555,194.2482963945,152.0813065165,21,,Bank
38959,HDFC,2014-04-04 00:00:00,183.3999938965,178.3500061035,182,179.8500061035,2928018,174.3045501709,-444.1141305793,-200.6964880655,-1188597.1617496,35955.3762231652,6498051731,6488252980.53147,291003141.161046,290686907.906262,6.7819795594,173.4831445339,194.208966673,152.7573223948,20,,Bank
38960,HDFC,2014-04-07 00:00:00,182.8000030518,175.5,180.25,177,2230925,171.5424194336,-564.4517016646,-224.9468356388,-1314106.89012422,-25411.0904289888,6495820806,6488596972.59822,290967788.647002,290699675.212659,6.8165144589,173.6506138418,194.0995971562,153.2016305275,21,,Bank
38961,HDFC,2014-04-09 00:00:00,184.1999969482,176.8999938965,178.8000030518,183.4499969482,3813131,177.7935333252,268.0201576284,-192.082369421,3029611.2590565,113453.561820351,6499633937,6489098652.7983,291106741.660072,290718178.232996,6.8487470317,174.1172511326,192.8754715668,155.3590306985,19,,Bank
38962,HDFC,2014-04-10 00:00:00,204.3999938965,183.3500061035,183.3500061035,193,15336233,187.0490722656,1828.9444591805,-57.3472475142,-1274984.48046438,50342.7417165001,6514970170,6490274630.85293,291905112.193672,290772129.776663,7.7954964158,175.0164296501,191.5591414244,158.4737178758,19,,Bank
38963,HDFC,2014-04-11 00:00:00,200.6000061035,188.1499938965,193.5,193.6499938965,8768812,187.6790161133,70.990301805,-48.791410893,-1021274.85738374,1632.8508483074,6523738982,6491795737.72325,291934644.184757,290824971.340667,8.1057974686,175.9037422333,192.218944117,159.5885403495,16,,Bank
38964,HDFC,2014-04-15 00:00:00,195.3000030518,185.3000030518,195,187,4579077,181.2340698242,-889.916668412,-104.8664280609,-3022193.6148468,-135813.806683288,6519159905,6493039563.50855,291777397.424822,290868263.435402,8.2320776373,176.4321354603,193.3442202753,159.5200506452,9,,Bank
38965,HDFC,2014-04-16 00:00:00,198.3500061035,187.0500030518,187.6000061035,194.1000061035,7878787,188.1151580811,344.2157348162,-74.9276172024,1952267.40586746,-40901.0242946181,6527038692,6494584978.43998,292076538.792674,290923185.04255,8.4399395351,177.2734626338,193.3733151919,161.1736100756,20,,Bank
38966,HDFC,2014-04-17 00:00:00,203.3999938965,195.3000030518,195.3500061035,198.3999938965,6192143,192.2825469971,869.8909194928,-11.9397147561,-1452486.6282314,-105064.006291744,6533230835,6496341608.28362,292213716.21913,290981845.550577,8.4972760856,178.279487932,194.2455783348,162.3133975292,20,,Bank
38967,HDFC,2014-04-21 00:00:00,209.5,198.8999938965,199.8999938965,204,7284821,197.7099151611,705.7141613737,35.9038769859,-274894.552750775,-112783.576585337,6540515656,6498349519.54346,292419336.397144,291047186.043602,8.6707914201,179.5042742209,195.4588495926,163.5496988493,17,,Bank
38968,HDFC,2014-04-22 00:00:00,208.8999938965,202.1499938965,205.6000061035,204.8000030518,3848936,198.485244751,232.3688780649,49.0015437245,-826798.033166988,-145238.77915723,6544364592,6500441113.74603,292434430.321389,291110242.601684,8.5427386588,180.7088327367,198.3805095853,163.0371558881,19,,Bank
38969,HDFC,2014-04-23 00:00:00,213.0500030518,203.3500061035,208,204.4499969482,7702502,198.1460113525,336.8722973872,68.192927302,-5955556.7737907,-409344.142549661,6536662090,6502087521.75757,292421266.636467,291169834.603265,8.6198892114,181.8393643658,201.2280799178,162.4506488138,28,,Bank
38970,HDFC,2014-04-24 00:00:00,204.4499969482,204.4499969482,204.4499969482,204.4499969482,0,198.1460113525,-0.3750007629,63.6217320977,0,-390737.590615585,6536662090,6503659093.04132,292421266.636467,291226717.877501,8.0452299307,182.9160611554,203.6061662585,162.2259560524,26,,Bank
38971,HDFC,2014-04-25 00:00:00,206.6999969482,197.25,205,198.6999969482,5808334,192.5732879639,-402.6753287147,32.5352613769,-4025885.47213292,-555971.58523001,6530853756,6504895214.08489,292257911.679272,291273590.323036,8.1388810652,183.6676771456,205.5686656557,161.7666886354,13,,Bank
38972,HDFC,2014-04-28 00:00:00,199.6499938965,189.3999938965,199.3999938965,192.1499938965,6111039,186.2252807617,-1249.5836947003,-52.9393356949,-2831944.90243902,-659424.917830419,6524742717,6505797373.30831,292056465.656553,291309175.565469,8.2796223275,184.0715969909,206.4503693717,161.69282461,27,,Bank
38973,HDFC,2014-04-29 00:00:00,196.5,190.5500030518,193.6999969482,191.5500030518,4973177,185.6437988281,-119.6408564056,-57.3861037423,-3301520.00815255,-779520.149208698,6519769540,6506432471.79429,292040936.846956,291342437.4419,8.1243139689,184.4277115652,206.5364128692,162.3190102612,26,,Bank
38974,HDFC,2014-04-30 00:00:00,194.4499969482,174.6000061035,192.0500030518,188.1999969482,5884524,182.3970794678,-3035.9280989004,-255.9555700862,2178902.64352761,-645046.385902502,6513885016,6506771223.80364,291938022.772291,291369509.502372,8.9060257606,184.6073442025,206.6132569658,162.6014314391,24,,Bank
38975,HDFC,2014-05-02 00:00:00,192.3999938965,184,190,185.8500061035,5328258,180.1195373535,579.3626944765,-200.267685782,-2981277.76582832,-751238.721353676,6508556758,6506852384.44893,291871490.584611,291392326.824292,8.872290303,184.6665185787,206.6433119523,162.6897252051,23,,Bank
38976,HDFC,2014-05-05 00:00:00,190.3999938965,182.5,187,186.0500030518,3462920,180.3133850098,-399.2292434953,-213.5317896296,-350670.363082211,-733031.068704973,6512019678,6507087261.42853,291875217.10282,291414276.382407,8.8074705426,184.7323987917,206.5959570017,162.8688405817,22,,Bank
38977,HDFC,2014-05-06 00:00:00,193.8999938965,186.6000061035,187.3000030518,192.5,3079280,186.5644683838,900.8591583447,-139.2390597646,1898189.47551481,-613430.134876801,6515098958,6507451429.4545,291981969.837445,291440080.630363,8.7436385627,185.1022845635,206.4987292419,163.7058398852,20,,Bank
38978,HDFC,2014-05-07 00:00:00,196.1499938965,187.3500061035,193.5,189.5,4398923,183.6569671631,300.073033546,-109.9515868772,-2249452.38171993,-687794.782460579,6510700035,6507599093.34293,291913415.19329,291461595.837769,8.747395178,185.3116995843,206.6933213047,163.9300778639,11,,Bank
38979,HDFC,2014-05-08 00:00:00,191.6000061035,185.0500030518,190.0500030518,190.1999969482,4955646,184.3354034424,-452.6903347966,-132.8008367385,2837189.04189762,-527568.244989752,6515655681,6507965301.8728,291931720.929841,291482965.160136,8.6009023696,185.5444756493,206.6257398857,164.4632114128,24,,Bank
38980,HDFC,2014-05-09 00:00:00,208.6499938965,189.1000061035,191.1000061035,204.6999969482,8272339,198.3883056641,2493.276469002,42.2709836442,4929552.89180847,-279517.284226196,6523928020,6508690879.96949,292562367.183388,291532028.888466,9.3308413979,186.4566433302,206.24443366,166.6688530004,23,,Bank
38981,HDFC,2014-05-12 00:00:00,209.5,200.1000061035,206.5,204.6000061035,4820292,198.2913970947,1155.4277733211,116.4814362893,-205115.811829803,-276135.399117269,6519107728,6509164373.06178,292560012.59093,291578755.420396,9.3354515644,187.3206129861,207.037801111,167.6034248611,20,,Bank
38982,HDFC,2014-05-13 00:00:00,227.6999969482,210,210.0500030518,224.5,21252250,217.5778045654,1170.1578708073,186.7265319238,13567826.6249966,353135.601978818,6540359978,6510582355.10443,294627068.469084,291717315.104427,10.2530875164,189.0910599867,207.6301487113,170.5519712622,20,,Bank
38983,HDFC,2014-05-14 00:00:00,229.3500061035,215.5500030518,227,217.0500030518,11619778,210.3574981689,427.5477140343,202.7812773979,-9093739.86296062,-76267.8282457015,6528740200,6511407711.69059,294241467.976259,291832049.325874,10.4895485521,190.4224382279,213.1072032708,167.737673185,20,,Bank
38984,HDFC,2014-05-15 00:00:00,227.1999969482,215.5500030518,219.5,220.3999938965,13153383,213.6042175293,-95.2135033866,182.9149586789,-2201654.15035082,-172876.297432298,6541893583,6512793433.11375,294444479.780026,291950796.164699,10.5669115751,191.8499408788,215.8158639748,167.8840177828,19,,Bank
38985,HDFC,2014-05-16 00:00:00,235,219.0500030518,235,225,16816546,218.0623779297,535.8859488466,206.4463580234,-4270036.09098066,-359110.833502678,6558710129,6514880555.65403,294795460.798094,292080099.102581,10.9257839333,193.4285151227,218.7693319494,168.0876982959,10,,Bank
38986,HDFC,2014-05-19 00:00:00,232.5,225.6000061035,228,231.6499938965,8324363,224.5073242188,167.8506591908,203.8733114346,6273416.44438505,-57632.3208714175,6567034492,6517251189.1243,295041491.745393,292214707.859072,10.6973983377,195.2485855405,222.4385009384,168.0586701425,22,,Bank
38987,HDFC,2014-05-20 00:00:00,244.6999969482,231.5500030518,233.9499969482,235.8000030518,7962251,228.5293884277,1498.7740838614,290.2000295964,-2815546.44387896,-182992.053735396,6574996743,6519875987.02774,295184135.455374,292349681.840722,10.8609047083,197.179605422,227.1338419372,167.2253689067,21,,Bank
38988,HDFC,2014-05-21 00:00:00,237.3999938965,212.25,237.3999938965,225.6499938965,5478596,218.6923217773,-6105.4875295593,-136.179141014,359429.509148607,-158336.52814976,6569518147,6522132448.84466,294948309.336467,292467801.272347,11.8135106542,198.5353382065,231.8981467655,165.1725296474,22,,Bank
38989,HDFC,2014-05-22 00:00:00,230.5500030518,224,227.5,225.0500030518,4449033,218.1108398438,360.6972000509,-103.0540516097,-3022621.99210969,-288531.321966121,6565069114,6524084115.44263,294936479.60396,292580013.923784,11.4626101474,199.7979412943,234.2480019097,165.347880679,19,,Bank
38990,HDFC,2014-05-23 00:00:00,229,223.25,224,227.6999969482,3328418,220.6791381836,-198.6682193704,-109.4283294604,1823390.67564325,-192534.867529331,6568397532,6526098361.64979,294975672.171236,292688907.480486,11.0817694709,201.1266106112,236.3962556791,165.8569655433,21,,Bank
38991,HDFC,2014-05-26 00:00:00,235.9499969482,211.1000061035,229.5,223.25,6471305,216.3663330078,-998.4066317105,-168.6935496104,-143228.925961987,-190293.688367179,6561926227,6527726900.98389,294849201.868701,292787102.679951,11.9996508958,202.180105344,238.6606083972,165.6996022907,18,,Bank
38992,HDFC,2014-05-27 00:00:00,223,211.6499938965,221.0500030518,214.4499969482,4048066,207.8376617432,-1738.363203515,-273.338193204,-2050781.23198457,-274861.303986151,6557878161,6529097412.8028,294689636.389849,292873581.484946,11.9730079097,202.7643858966,239.9983104204,165.5304613727,12,,Bank
38993,HDFC,2014-05-28 00:00:00,222.6999969482,214.1000061035,214.1000061035,220.3999938965,2455740,213.6042175293,376.4661375274,-230.0179044886,1142201.50994751,-210449.357898257,6560333901,6530517253.1754,294757771.832673,292959226.500752,11.7481401053,203.6041767537,240.2665069394,166.941846568,27,,Bank
38994,HDFC,2014-05-29 00:00:00,221.1000061035,211.1000061035,220,211.8999938965,3058419,205.3663024902,-752.0210351699,-264.8181132007,-2569079.42684322,-317659.815577574,6557275482,6531733536.30379,294639820.098463,293035617.11883,11.6315974316,203.9992156653,240.6974670638,167.3009642667,17,,Bank
38995,HDFC,2014-05-30 00:00:00,232,212,212,227.5,11195546,220.4853057861,1053.9894876917,-176.8976064745,6157550.3,-23332.0830513205,6568471028,6533403422.28998,295464032.420137,293145999.632525,12.1961580098,205.1183006336,240.2673025401,169.969298727,27,,Bank
38996,HDFC,2014-06-02 00:00:00,230.3000030518,224.0500030518,229,226.1499938965,2341446,219.1769256592,1381.3587447025,-73.0138497294,-768001.147705056,-57180.6768992176,6566129582,6534890975.00408,295450138.062375,293250733.197519,11.7997474758,206.1198098366,240.5739457435,171.6656739297,21,,Bank
38997,HDFC,2014-06-03 00:00:00,241.8000030518,226.6499938965,227.6000061035,240.3000030518,6583611,232.8906402588,1622.3239069477,40.0086673824,5279926.44129297,185415.101200427,6572713193,6536610166.73116,295862068.897833,293369430.274806,12.0564315877,207.7474380849,240.2594334086,175.2354427612,22,,Bank
38998,HDFC,2014-06-04 00:00:00,245.3500061035,237.8000030518,241.8500061035,243.8500061035,4530747,236.3311920166,1224.7995421501,118.9947257003,2730450.90649902,301098.546895818,6577243940,6538457156.4252,295929002.586857,293485774.470808,11.7560030187,209.4666079906,242.2625596904,176.6706562908,19,,Bank
38999,HDFC,2014-06-05 00:00:00,245,236.3999938965,244.5,241.6499938965,5542042,234.1989898682,-135.7815576536,102.0096401433,1224399.82568799,343066.786840917,6571701898,6539968281.04224,295879002.341843,293594557.555855,11.5456032243,210.9991501766,243.983310219,178.0149901341,11,,Bank
39000,HDFC,2014-06-06 00:00:00,260.3999938965,242,243.8500061035,257.6499938965,8606900,249.705657959,2244.7098945391,244.8563237697,6034184.47268427,601753.954379252,6580308798,6541801940.90395,296448877.795922,293724299.384949,12.0258963427,213.2206189251,244.3294180428,182.1118198075,33,,Bank
39001,HDFC,2014-06-09 00:00:00,261.799987793,252.3000030518,259,254,4765315,246.168182373,1166.2376199739,306.2817435167,-3059834.16437918,435318.130799323,6575543483,6543335647.36286,296381370.04868,293845075.32421,11.8575022359,215.1624942144,249.0085649567,181.3164234722,25,,Bank
39002,HDFC,2014-06-10 00:00:00,255.6999969482,242.6999969482,255.6999969482,246.0500030518,5125196,238.4633331299,-1991.1429760652,153.1200955445,-2483744.01819786,302633.487663087,6570418287,6544566676.43728,296220955.511046,293953069.878157,11.9336687536,216.6333279686,252.1659590805,181.1006968566,30,,Bank
39003,HDFC,2014-06-11 00:00:00,251,235.5,247.3999938965,238.1999969482,6632454,230.8553466797,-1390.5102500184,50.2114058403,-4321795.21814752,92432.1828535138,6563785833,6545440274.46286,296009352.976051,294046537.291697,12.17142417,217.6603122057,253.8723581079,181.4482663035,27,,Bank
39004,HDFC,2014-06-12 00:00:00,242.1000061035,233.1000061035,239,236.9499969482,2751243,229.6439056396,-1848.2535009943,-76.352921282,-397407.364084862,70166.7489017694,6561034590,6546149106.98727,295994915.302692,294135099.928561,11.959995892,218.578868622,254.5630768229,182.5946604211,27,,Bank
39005,HDFC,2014-06-13 00:00:00,246.5500030518,223.5500030518,237.9499969482,230.6000061035,5345562,223.489730835,-1097.1731352181,-144.407602211,-2068498.65970778,-27045.3151259377,6555689028,6546582739.76058,295851660.311356,294213125.400506,12.6959961658,219.1513037402,255.1865298905,183.1160775899,21,,Bank
39006,HDFC,2014-06-16 00:00:00,230,219.6499938965,229.9499969482,228.1000061035,3233252,221.0668029785,-3273.1403422892,-352.9897848829,2046168.82258828,67191.6911337995,6552455776,6546849695.95328,295816607.710376,294286010.960046,12.5795972353,219.5774324241,255.2374861222,183.9173787261,11,,Bank
39007,HDFC,2014-06-17 00:00:00,236.6000061035,226.3999938965,227.8999938965,236.1000061035,3338397,228.8201446533,2039.4552418391,-193.4934497681,3011103.56816481,201005.867362482,6555794173,6547256263.09177,295933693.090846,294360905.602355,12.4209582334,220.364221647,254.6646279445,186.0638153495,27,,Bank
39008,HDFC,2014-06-18 00:00:00,239.3000030518,228.8500061035,235,231.0500030518,2415067,223.9258575439,1114.2046981725,-106.3135732387,-1398197.7978144,128314.791672623,6553379106,6547534574.13305,295882036.608827,294430047.920831,12.2895608144,220.8730683805,254.4722114655,187.2739252956,25,,Bank
39009,HDFC,2014-06-19 00:00:00,234.3500061035,224.6000061035,231,225.9499969482,2672876,218.9830932617,-1677.9672952535,-211.0904880397,-1932699.97352011,34632.3023456808,6550706230,6547678740.30882,295823037.761244,294493365.640849,12.1202567601,221.1148268838,254.6072895874,187.6223641801,22,,Bank
39010,HDFC,2014-06-20 00:00:00,236,223.1000061035,224.4499969482,232.6000061035,3228673,225.4280548096,29.9646379358,-195.020146308,1526739.09494045,102455.338372716,6553934903,6547963111.34024,295918061.905079,294558124.561951,12.1722392358,221.6617401799,254.4050619058,188.9184184541,22,,Bank
39011,HDFC,2014-06-23 00:00:00,239.1999969482,233.6000061035,233.9499969482,237,2865754,229.6923675537,1338.5632102919,-92.781255868,614089.585101959,125711.440496772,6556800657,6548364817.96113,295972272.136282,294622403.997148,11.8007560098,222.3921335047,254.3716186645,190.4126483449,20,,Bank
39012,HDFC,2014-06-24 00:00:00,243.5,235.5,239.3000030518,238,3569302,230.6615600586,694.8133778809,-40.2749469514,-1338488.25,59156.9091105556,6560369959,6548910506.19017,295987332.482274,294684446.201017,11.5473722758,223.1353652426,254.7308609874,191.5398694977,18,,Bank
39013,HDFC,2014-06-25 00:00:00,241.1999969482,235.6499938965,238.9499969482,237.1499938965,1943671,229.8377532959,-306.9592892283,-58.0539031032,-893038.60473434,15875.2948448785,6558426288,6549343041.72698,295980390.750285,294743352.771438,11.1475476608,223.8027285118,254.8631412966,192.7423157271,10,,Bank
39014,HDFC,2014-06-26 00:00:00,238.8999938965,232.6499938965,238,234.5500030518,1801189,227.3179321289,-919.5320167258,-115.4857773447,-706060.811079117,-16939.9826971213,6556625099,6549674044.3303,295960643.43833,294798684.165388,10.8210444835,224.3145034899,255.1206631932,193.5083437866,17,,Bank
39015,HDFC,2014-06-27 00:00:00,236,230.5,235,231.3999938965,3496814,224.2650146484,-397.1462717395,-134.2631436377,-2352409.9064941,-123097.706506075,6553128285,6549831055.26983,295913681.187335,294849365.848204,10.4663081846,224.651907795,254.7335288073,194.5702867827,19,,Bank
39016,HDFC,2014-06-30 00:00:00,244.8999938965,231.75,232,243.6999969482,3695817,236.1857757568,1805.7219525226,-4.9308038937,3021296.66848146,19829.310538813,6556824102,6550148921.0303,296110131.323799,294906673.369822,10.6685543056,225.5589596594,254.2544023189,196.8635169999,19,,Bank
39017,HDFC,2014-07-01 00:00:00,247.3000030518,242.6999969482,245.4499969482,244.1999969482,1969294,236.6703643799,1559.1909983513,99.3439829226,-684973.530189142,-12207.1822215486,6558793396,6550541851.71074,296114171.730087,294961559.658925,10.2639844255,226.4466281017,254.7708156951,198.1224405084,20,,Bank
39018,HDFC,2014-07-02 00:00:00,279.3999938965,245.8999938965,245.9499969482,271.25,29796852,262.8863220215,1984.3532314495,225.0112661578,15298693.0785403,683742.829631263,6588590248,6552271324.26934,299414765.291124,295163978.096752,11.9263852603,228.5801220017,253.8874409606,203.2728030427,21,,Bank
39019,HDFC,2014-07-03 00:00:00,276.3500061035,267.799987793,271.8999938965,270.3999938965,10025759,262.0625305176,803.7690579784,263.5951189458,-3928220.10696103,474108.15069525,6578564489,6553466468.12073,299383347.940553,295355767.635106,11.7012941303,230.5715444728,258.7666797706,202.3764091751,18,,Bank
39020,HDFC,2014-07-04 00:00:00,277.5,269.3999938965,271.3999938965,275.549987793,7514461,267.0537414551,148.2143348982,255.903066676,3896367.2622927,629665.383040589,6586078950,6554948853.6607,299526467.13123,295545344.88493,11.4612082619,232.7133751071,263.0966634372,202.330086777,10,,Bank
39021,HDFC,2014-07-07 00:00:00,282.6000061035,248,277.8500061035,280.700012207,10604584,272.0449523926,-2659.1315469044,61.5674257706,9439922.65199471,1030131.6225385,6596683534,6556845884.58521,299724666.619237,295735314.054671,13.0037947846,234.9984530643,266.8470644926,203.1498416359,22,,Bank
39022,HDFC,2014-07-08 00:00:00,281.5,253.6000061035,281.5,258.450012207,5348048,250.4810180664,1173.7924990032,135.7157639861,-3488688.06335405,824730.727725206,6591335486,6558413593.74043,299300747.620928,295897379.216774,13.9968747254,236.1151939758,272.0193494649,200.2110384868,21,,Bank
39023,HDFC,2014-07-09 00:00:00,272.6499938965,249.3500061035,258,264.8999938965,7271247,256.7321166992,-2098.8833297764,-13.2575089314,2434148.82203398,897886.095648332,6598606733,6560240554.61587,299482211.764068,296060326.150742,14.6170822633,237.485898734,273.3906167055,201.5811807624,19,,Bank
39024,HDFC,2014-07-10 00:00:00,285.3999938965,252.3500061035,267.25,270.299987793,9128261,261.9655761719,2851.2402731433,177.7090098736,787150.698966379,892852.668526425,6607734994,6562399392.76969,299668291.623718,296224324.581332,15.8459426319,239.0484744034,275.7882866011,202.3086622057,21,,Bank
39025,HDFC,2014-07-11 00:00:00,279.8999938965,244.6000061035,273,248.6999969482,7391100,241.0316467285,-3164.1084429709,-45.078820316,-5674190.4922582,594350.706672578,6600343894,6564124142.82561,299077660.104878,296354021.650584,17.142878976,239.5080707151,278.4376865936,200.5784548365,17,,Bank
39026,HDFC,2014-07-14 00:00:00,255.3000030518,246.8500061035,249.8000030518,252.8000030518,3749117,245.0052032471,-2518.6911268864,-209.9863074207,1530703.77277398,636912.209677187,6604093011,6565940909.56081,299139467.112403,296480632.807939,16.5633535075,240.141019874,278.5484766718,201.7335630762,13,,Bank
39027,HDFC,2014-07-15 00:00:00,264.25,254.6000061035,254.8000030518,262.950012207,4753216,254.8422088623,1695.2192854464,-82.9726012296,3472567.98226501,765805.653885725,6608846227,6567891151.26259,299330310.408821,296610163.607979,16.2224630702,241.227162366,278.6953321386,203.7589925935,11,,Bank
39028,HDFC,2014-07-16 00:00:00,285.3999938965,263,264.1000061035,281,6760956,272.3356628418,4895.1623572442,248.9030626687,4104869.10355952,917581.265234534,6615607183,6570060061.79611,299794410.684933,296754902.111477,16.6376309781,243.1211070153,280.0754125671,206.1668014634,23,,Bank
39029,HDFC,2014-07-17 00:00:00,289.6499938965,282.549987793,285,285.6499938965,6726603,276.8422851563,1256.0579135834,316.0467193963,-852661.470400123,837115.686342049,6622333786,6572436140.16901,299905722.652527,296898121.22698,16.1051218394,245.1462921048,283.598050126,206.6945340837,21,,Bank
39030,HDFC,2014-07-18 00:00:00,293.3999938965,275.549987793,283.75,288.299987793,8919945,279.4106140137,-325.1842911387,273.2979853606,3822829.21424529,972829.937610379,6631253731,6575109667.02497,299988473.572577,297038591.788143,16.221447457,247.2012299948,286.8292778253,207.5731821642,21,,Bank
39031,HDFC,2014-07-21 00:00:00,293.8500061035,286.1000061035,290,288.1000061035,4470445,279.2167663574,953.487141786,318.6439291223,-2163118.54838709,830286.824610493,6626783286,6577458467.88747,299985372.611142,297172536.371007,15.6566842932,249.1487907618,290.3711397379,207.9264417858,27,,Bank
39032,HDFC,2014-07-22 00:00:00,289.8999938965,282.1499938965,288.700012207,284.799987793,3096008,276.0185241699,-988.7763405163,231.4825778131,-978742.889427923,748058.201245111,6623687278,6579559777.43804,299949909.636921,297298780.610366,15.129572007,250.8464668109,293.4880975497,208.2048360722,27,,Bank
39033,HDFC,2014-07-23 00:00:00,287.5,277.1499938965,285.049987793,279.799987793,3814814,271.1726379395,-1003.8494929843,149.1271064266,-1861340.01841671,629449.191260482,6619872464,6581392172.28176,299882936.073657,297416242.222334,14.8109342801,252.2252059053,295.5983800392,208.8520317715,22,,Bank
39034,HDFC,2014-07-24 00:00:00,282.6499938965,271.6499938965,280.1499938965,275.700012207,3952702,267.1990966797,-1440.1549514569,43.1749692344,-1042062.82252088,553471.372452238,6615919762,6582961608.17805,299825016.193723,297525731.948306,14.5568719947,253.3430538245,296.5956231724,210.0904844765,12,,Bank
39035,HDFC,2014-07-25 00:00:00,276,263.049987793,272.8999938965,268.049987793,5432866,259.7849731445,-1817.5276746861,-80.8718736937,-1237606.63410518,472058.735790537,6610486896,6584212757.6245,299674266.98916,297623392.631981,14.4497480089,254.0433840134,296.7088049575,211.3779630694,28,,Bank
39036,HDFC,2014-07-28 00:00:00,277.75,264.75,267.75,266,5082312,257.7981872559,441.2377545043,-46.0645651471,-4104944.3076923,264013.142904953,6605404584,6585176022.45975,299635398.576421,297714847.447638,14.3530981416,254.6127466795,295.6824046595,213.5430886994,25,,Bank
39037,HDFC,2014-07-30 00:00:00,268.299987793,259.1499938965,267,263.6499938965,6091746,255.5206451416,-1130.2800189263,-118.3455953991,-99860.6916321373,247473.423153267,6599312838,6585818604.98431,299581580.379876,297799698.944558,14.0062245253,255.043091785,295.4605338686,214.6256497014,24,,Bank
39038,HDFC,2014-07-31 00:00:00,265.5,259.450012207,262.049987793,260.549987793,7890098,253.477645874,-95.8466222564,-116.8456638562,-5021029.34477366,7996.0246111335,6591422740,6586073338.39411,299488808.324031,297876476.643625,13.4758087431,255.3053249283,295.1786497708,215.4320000858,24,,Bank
39039,HDFC,2014-08-01 00:00:00,263.25,255.6000061035,257.3500061035,259.25,6097901,252.2129058838,-382.631740499,-134.5647356324,-278994.022415454,-5048.9775264387,6585324839,6586039315.69438,299458383.46418,297948381.499104,13.0874210867,255.4931665983,294.4882420762,216.4980911205,24,,Bank
39040,HDFC,2014-08-04 00:00:00,266.3999938965,258.5,260.049987793,265.450012207,4251061,258.2446594238,562.1522090398,-88.1169393209,3228672.84029631,141938.377829141,6589575900,6586200069.52645,299560048.382571,298021639.084717,12.7415926073,255.9673021035,293.6765425623,218.2580616448,19,,Bank
39041,HDFC,2014-08-05 00:00:00,269.6499938965,262.5,264.6000061035,265.799987793,5848392,258.5851135254,443.1769942021,-52.6973437527,-449891.668975803,115037.012065279,6595424292,6586619352.36616,299567759.041161,298091917.264555,12.3688193599,256.4355252316,292.6381929474,220.2328575158,12,,Bank
39042,HDFC,2014-08-06 00:00:00,275.75,265.1000061035,265.8500061035,268.5,6978210,261.2118530273,663.8885681588,-4.9249496253,-2522644.740715,-4857.6130610968,6602402502,6587336768.25861,299638644.116588,298162223.030556,12.2542309957,257.0100240301,290.9459749119,223.0740731483,24,,Bank
39043,HDFC,2014-08-07 00:00:00,273,263.6499938965,269.8999938965,266.1499938965,3496953,258.9256286621,-561.4908145832,-42.0293406225,-1626925.87847482,-78587.988761721,6598905549,6587862621.92867,299608037.558325,298227941.872728,12.0606160029,257.4452606904,291.10714506,223.7833763208,23,,Bank
39044,HDFC,2014-08-08 00:00:00,263.8999938965,258.299987793,262,262.1000061035,4238796,254.9855804443,-954.5181763318,-102.8619296698,1513877.16389542,-6203.2090954873,6594666753,6588171900.61373,299543536.064992,298287741.60874,11.7799086763,257.6669152339,291.0579820253,224.2758484425,21,,Bank
39045,HDFC,2014-08-11 00:00:00,272.25,265,265.6000061035,270,4305779,262.6711425781,1267.048689116,-11.5345550841,1633226.51724137,68316.3239198249,6598972532,6588662838.40401,299673317.16773,298350722.315967,11.671247691,258.2542049846,290.3787084872,226.129701482,19,,Bank
39046,HDFC,2014-08-12 00:00:00,274.950012207,270.1000061035,273,271.3500061035,3262251,263.9844970703,579.8164582322,27.8888458037,-1580680.43577161,-6638.0742479677,6602234783,6589279744.97656,299689628.496475,298411581.687808,11.2231653254,258.8778145617,290.1929107718,227.5627183517,19,,Bank
39047,HDFC,2014-08-13 00:00:00,275.25,265.700012207,270.25,274.3999938965,3863196,266.9517211914,-506.7696311509,-7.75505266,3175500.84263139,138004.603792003,6606097979,6590044210.15944,299733051.014908,298471648.475403,11.1116201565,259.6169659586,290.1288458695,229.1050860478,18,,Bank
39048,HDFC,2014-08-14 00:00:00,276,268.75,276,272.3999938965,2321776,265.0059814453,593.2939159295,32.3148785793,16008.3390355967,132459.319030348,6603776203,6590668391.65219,299716128.448934,298528215.746927,10.8541788128,260.2256815747,290.4336392203,230.0177239291,10,,Bank
39049,HDFC,2014-08-18 00:00:00,277.8999938965,273,273.799987793,273.6000061035,2499975,266.1734313965,602.7046781706,70.3408652188,-1887729.23385219,40632.5666265966,6606276178,6591377836.48618,299727141.666938,298582712.379655,10.4972335586,260.8625541713,289.1203058962,232.6048024465,22,,Bank
39050,HDFC,2014-08-19 00:00:00,289.6499938965,275.200012207,275.450012207,287.1499938965,5479772,279.3556213379,1839.2865703103,188.2705788915,3583654.71841215,201679.028071394,6611755950,6592304114.37317,299998526.323561,298647067.558924,10.8674171742,262.1143370154,286.8294465196,237.3992275111,20,,Bank
